Date,F.Y,QUARTER,P_NO,PAYMENT TYPE,TYPE OF PRODUCT,Quantity,Price,Amount,TYPE OF ACCESSORY/MOBILE
11/10/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,17356.25,17856.25,MIDRANGE PHONE
11/6/2020,2020-2021,3,P/T/S5,CASH,TABLET,1,20143.22,20643.22,MIDRANGE TAB
11/10/2020,2020-2021,3,P/T/S5,DEBIT,TABLET,1,20143.22,20643.22,MIDRANGE TAB
11/25/2020,2020-2021,3,P/T/S5,MOBILE PAYMENTS,TABLET,1,20143.22,20643.22,MIDRANGE TAB
12/5/2020,2020-2021,3,P/T/S5,MOBILE PAYMENTS,TABLET,1,20143.22,20643.22,MIDRANGE TAB
12/6/2020,2020-2021,3,P/T/S5,DEBIT,TABLET,1,20143.22,20643.22,MIDRANGE TAB
12/8/2020,2020-2021,3,P/T/S5,CASH,TABLET,1,20143.22,20643.22,MIDRANGE TAB
12/25/2020,2020-2021,3,P/T/S5,CREDIT,TABLET,1,20143.22,20643.22,MIDRANGE TAB
10/2/2019,2019-2020,3,P/M/A10,MOBILE PAYMENTS,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
10/3/2019,2019-2020,3,P/M/A10,MOBILE PAYMENTS,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
10/9/2019,2019-2020,3,P/M/A10,CREDIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
10/11/2019,2019-2020,3,P/M/A10,DEBIT,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
10/29/2019,2019-2020,3,P/M/A10,CASH,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
11/5/2019,2019-2020,3,P/M/A10,CASH,MOBILE,1,18687.5,19187.5,MIDRANGE PHONE
11/13/2020,2020-2021,3,P/M/A12,CREDIT,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
11/15/2020,2020-2021,3,P/M/A12,CREDIT,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
11/28/2020,2020-2021,3,P/M/A12,CASH,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
12/27/2020,2020-2021,3,P/M/A12,MOBILE PAYMENTS,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
10/11/2018,2018-2019,3,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
10/15/2018,2018-2019,3,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
10/21/2018,2018-2019,3,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
10/27/2018,2018-2019,3,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/10/2018,2018-2019,3,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/11/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/17/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/21/2018,2018-2019,3,P/M/A20,CASH,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/22/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/23/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/25/2018,2018-2019,3,P/M/A20,CASH,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/26/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/26/2018,2018-2019,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/30/2018,2018-2019,3,P/M/A20,CASH,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
11/28/2019,2019-2020,3,P/M/A11,CREDIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/1/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
11/14/2019,2019-2020,3,P/M/A11,CREDIT,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
11/30/2019,2019-2020,3,P/M/A11,CREDIT,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/1/2019,2019-2020,3,P/M/A11,CASH,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/6/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/15/2019,2019-2020,3,P/M/A11,MOBILE PAYMENTS,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/18/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/22/2019,2019-2020,3,P/M/A11,MOBILE PAYMENTS,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/26/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/26/2019,2019-2020,3,P/M/A11,CASH,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/28/2019,2019-2020,3,P/M/A11,CASH,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/29/2019,2019-2020,3,P/M/A11,MOBILE PAYMENTS,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
12/29/2019,2019-2020,3,P/M/A11,MOBILE PAYMENTS,MOBILE,1,19141.96,19641.96,MIDRANGE PHONE
10/17/2018,2018-2019,3,P/M/A13,CREDIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
10/18/2018,2018-2019,3,P/M/A13,MOBILE PAYMENTS,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
10/1/2019,2019-2020,3,P/M/A76,CREDIT,MOBILE,1,61999.11,62499.11,FLAGSHIP PHONE
10/1/2019,2019-2020,3,P/T/S2,CREDIT,TABLET,1,9661.02,10161.02,BUDGET TABLET
10/2/2019,2019-2020,3,P/A/30,CASH,ACCESSORY,1,983.06,1483.06,COVER
10/2/2019,2019-2020,3,P/A/35,DEBIT,ACCESSORY,1,1618.64,2118.64,COVER
10/2/2019,2019-2020,3,P/A/47,CREDIT,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
10/2/2019,2019-2020,3,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/2/2019,2019-2020,3,P/T/S9,MOBILE PAYMENTS,TABLET,1,33397.46,33897.46,PREMIUM MIDRANGE TAB
10/3/2019,2019-2020,3,P/A/47,CREDIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
10/3/2019,2019-2020,3,P/T/S9,MOBILE PAYMENTS,TABLET,1,33397.46,33897.46,PREMIUM MIDRANGE TAB
10/5/2019,2019-2020,3,P/M/A76,MOBILE PAYMENTS,MOBILE,1,61999.11,62499.11,FLAGSHIP PHONE
10/6/2019,2019-2020,3,P/A/26,CASH,ACCESSORY,1,2295.76,2795.76,CHARGER 
10/6/2019,2019-2020,3,P/A/26,CASH,ACCESSORY,1,1872.88,2372.88,CHARGER 
10/6/2019,2019-2020,3,P/A/44,DEBIT,ACCESSORY,1,7796.62,8296.62,WIRELESS EARPHONES
10/1/2019,2019-2020,3,P/M/A11,CASH,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/6/2019,2019-2020,3,P/M/A2,MOBILE PAYMENTS,MOBILE,1,7981.24,8481.24,BUDGET PHONE
10/6/2019,2019-2020,3,P/M/A76,MOBILE PAYMENTS,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
10/2/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/2/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/9/2019,2019-2020,3,P/M/A11,CREDIT,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/8/2019,2019-2020,3,P/A/50,CREDIT,ACCESSORY,1,2254.24,2754.24,WIRELESS HEADSET
10/8/2019,2019-2020,3,P/A/50,DEBIT,ACCESSORY,1,2338.98,2838.98,WIRELESS HEADSET
10/16/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/20/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/9/2019,2019-2020,3,P/A/34,CREDIT,ACCESSORY,1,5432.2,5932.2,COVER
10/9/2019,2019-2020,3,P/A/44,CREDIT,ACCESSORY,1,7296.62,7796.62,WIRELESS EARPHONES
10/21/2019,2019-2020,3,P/M/A11,CASH,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/22/2019,2019-2020,3,P/M/A11,MOBILE PAYMENTS,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/25/2019,2019-2020,3,P/M/A11,CASH,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/28/2019,2019-2020,3,P/M/A11,CASH,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/9/2019,2019-2020,3,P/M/A77,CREDIT,MOBILE,1,79856.24,80356.24,LUXURY PHONE
10/9/2019,2019-2020,3,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/10/2019,2019-2020,3,P/A/27,CASH,ACCESSORY,1,3737.28,4237.28,CHARGER 
11/12/2019,2019-2020,3,P/M/A11,DEBIT,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
11/14/2019,2019-2020,3,P/M/A11,CREDIT,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
11/16/2019,2019-2020,3,P/M/A11,MOBILE PAYMENTS,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/12/2019,2019-2020,3,P/M/A2,CREDIT,MOBILE,1,7981.24,8481.24,BUDGET PHONE
10/12/2019,2019-2020,3,P/M/A23,MOBILE PAYMENTS,MOBILE,1,705.36,1205.36,BUDGET PHONE
10/12/2019,2019-2020,3,P/M/A6,MOBILE PAYMENTS,MOBILE,1,4223.22,4723.22,BUDGET PHONE
10/13/2019,2019-2020,3,P/M/A2,DEBIT,MOBILE,1,7981.24,8481.24,BUDGET PHONE
10/13/2019,2019-2020,3,P/M/A76,DEBIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
11/17/2019,2019-2020,3,P/M/A11,MOBILE PAYMENTS,MOBILE,1,20034.82,20534.82,MIDRANGE PHONE
10/14/2019,2019-2020,3,P/M/A4,MOBILE PAYMENTS,MOBILE,1,10213.4,10713.4,BUDGET PHONE
10/15/2019,2019-2020,3,P/A/5,MOBILE PAYMENTS,ACCESSORY,1,16448.3,16948.3,GALAXY WATCH
10/15/2019,2019-2020,3,P/A/7,DEBIT,ACCESSORY,1,1694.92,2194.92,GALAXY WATCH
10/15/2019,2019-2020,3,P/M/A2,MOBILE PAYMENTS,MOBILE,1,8874.1,9374.1,BUDGET PHONE
10/15/2019,2019-2020,3,P/M/A2,DEBIT,MOBILE,1,8874.1,9374.1,BUDGET PHONE
10/16/2019,2019-2020,3,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
10/16/2019,2019-2020,3,P/A/37,DEBIT,ACCESSORY,1,1957.62,2457.62,COVER
10/16/2019,2019-2020,3,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/17/2019,2019-2020,3,P/A/41,MOBILE PAYMENTS,ACCESSORY,1,2381.36,2881.36,POWER BANK
10/17/2019,2019-2020,3,P/M/A2,CASH,MOBILE,1,8874.1,9374.1,BUDGET PHONE
10/17/2019,2019-2020,3,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
10/17/2019,2019-2020,3,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/18/2019,2019-2020,3,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
10/18/2019,2019-2020,3,P/M/A1,CREDIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
11/17/2020,2020-2021,3,P/M/A12,DEBIT,MOBILE,1,20261.86,20761.86,MIDRANGE PHONE
10/19/2019,2019-2020,3,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
10/19/2019,2019-2020,3,P/A/41,CASH,ACCESSORY,1,2381.36,2881.36,POWER BANK
10/19/2019,2019-2020,3,P/A/7,CASH,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
10/19/2019,2019-2020,3,P/M/A2,CREDIT,MOBILE,1,7981.24,8481.24,BUDGET PHONE
10/19/2019,2019-2020,3,P/M/A24,CREDIT,MOBILE,1,928.58,1428.58,BUDGET PHONE
10/20/2019,2019-2020,3,P/M/A2,CREDIT,MOBILE,1,7981.24,8481.24,BUDGET PHONE
10/21/2019,2019-2020,3,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
10/21/2019,2019-2020,3,P/A/5,CREDIT,ACCESSORY,1,16448.3,16948.3,GALAXY WATCH
10/21/2019,2019-2020,3,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
10/22/2019,2019-2020,3,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,2126.28,2626.28,COVER
10/22/2019,2019-2020,3,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,COVER
10/22/2019,2019-2020,3,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
10/22/2019,2019-2020,3,P/M/A23,CREDIT,MOBILE,1,750,1250,BUDGET PHONE
10/22/2019,2019-2020,3,P/M/A76,CREDIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
10/23/2019,2019-2020,3,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/23/2019,2019-2020,3,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/24/2019,2019-2020,3,P/A/5,MOBILE PAYMENTS,ACCESSORY,1,16448.3,16948.3,GALAXY WATCH
10/24/2019,2019-2020,3,P/M/A2,MOBILE PAYMENTS,MOBILE,1,7981.24,8481.24,BUDGET PHONE
10/24/2019,2019-2020,3,P/M/A2,CREDIT,MOBILE,1,7981.24,8481.24,BUDGET PHONE
11/6/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,20303.58,20803.58,MIDRANGE PHONE
10/25/2019,2019-2020,3,P/A/7,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
10/25/2019,2019-2020,3,P/M/A46,CREDIT,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
10/25/2019,2019-2020,3,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/25/2019,2019-2020,3,P/T/S11,CREDIT,TABLET,1,50262.72,50762.72,FLAGSHIP TAB
10/26/2019,2019-2020,3,P/A/7,DEBIT,ACCESSORY,1,1610.16,2110.16,GALAXY WATCH
10/26/2019,2019-2020,3,P/A/7,CASH,ACCESSORY,1,1610.16,2110.16,GALAXY WATCH
10/27/2019,2019-2020,3,P/M/A1,CREDIT,MOBILE,1,4410.72,4910.72,BUDGET PHONE
10/28/2019,2019-2020,3,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,COVER
10/28/2019,2019-2020,3,P/M/A24,CASH,MOBILE,1,950.9,1450.9,BUDGET PHONE
10/28/2019,2019-2020,3,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/29/2019,2019-2020,3,P/M/A76,MOBILE PAYMENTS,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
10/31/2019,2019-2020,3,P/M/A2,CASH,MOBILE,1,8874.1,9374.1,BUDGET PHONE
10/31/2019,2019-2020,3,P/M/A2,MOBILE PAYMENTS,MOBILE,1,8874.1,9374.1,BUDGET PHONE
11/1/2019,2019-2020,3,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
11/1/2019,2019-2020,3,P/A/30,CASH,ACCESSORY,1,1363.56,1863.56,COVER
11/2/2019,2019-2020,3,P/A/21,CREDIT,ACCESSORY,1,432.2,932.2,CHARGER 
11/2/2019,2019-2020,3,P/A/21,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
11/2/2019,2019-2020,3,P/A/41,CASH,ACCESSORY,1,771.18,1271.18,POWER BANK
11/2/2019,2019-2020,3,P/A/6,MOBILE PAYMENTS,ACCESSORY,1,21525.42,22025.42,GALAXY WATCH
11/2/2019,2019-2020,3,P/A/7,CASH,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
11/3/2019,2019-2020,3,P/A/44,CREDIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
11/3/2019,2019-2020,3,P/A/47,DEBIT,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
11/3/2019,2019-2020,3,P/A/6,DEBIT,ACCESSORY,1,21525.42,22025.42,GALAXY WATCH
11/3/2019,2019-2020,3,P/M/A2,CASH,MOBILE,1,7981.24,8481.24,BUDGET PHONE
11/3/2019,2019-2020,3,P/M/A44,CREDIT,MOBILE,1,49410.72,49910.72,PREMIUM MIDRANGE PHONE
11/4/2019,2019-2020,3,P/A/41,CASH,ACCESSORY,1,771.18,1271.18,POWER BANK
11/4/2019,2019-2020,3,P/M/A24,MOBILE PAYMENTS,MOBILE,1,950.9,1450.9,BUDGET PHONE
11/5/2019,2019-2020,3,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
11/6/2019,2019-2020,3,P/A/21,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
11/6/2019,2019-2020,3,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
11/6/2019,2019-2020,3,P/A/35,CREDIT,ACCESSORY,1,2042.38,2542.38,COVER
11/7/2019,2019-2020,3,P/A/21,DEBIT,ACCESSORY,1,474.58,974.58,CHARGER 
11/7/2019,2019-2020,3,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
11/8/2019,2019-2020,3,P/A/47,CREDIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
11/10/2019,2019-2020,3,P/A/37,DEBIT,ACCESSORY,1,1957.62,2457.62,COVER
11/10/2019,2019-2020,3,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
11/10/2019,2019-2020,3,P/A/6,DEBIT,ACCESSORY,1,21525.42,22025.42,GALAXY WATCH
11/10/2019,2019-2020,3,P/M/A4,MOBILE PAYMENTS,MOBILE,1,10213.4,10713.4,BUDGET PHONE
11/11/2019,2019-2020,3,P/A/21,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
11/11/2019,2019-2020,3,P/M/A2,MOBILE PAYMENTS,MOBILE,1,8874.1,9374.1,BUDGET PHONE
11/12/2019,2019-2020,3,P/A/47,CASH,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
11/12/2019,2019-2020,3,P/A/50,MOBILE PAYMENTS,ACCESSORY,1,2338.98,2838.98,WIRELESS HEADSET
11/12/2019,2019-2020,3,P/A/6,CREDIT,ACCESSORY,1,21525.42,22025.42,GALAXY WATCH
11/12/2019,2019-2020,3,P/A/7,CREDIT,ACCESSORY,1,1694.92,2194.92,GALAXY WATCH
11/12/2019,2019-2020,3,P/M/A76,DEBIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
11/13/2019,2019-2020,3,P/M/A2,CREDIT,MOBILE,1,7973.22,8473.22,BUDGET PHONE
11/14/2019,2019-2020,3,P/T/S2,MOBILE PAYMENTS,TABLET,1,9661.02,10161.02,BUDGET TABLET
11/15/2019,2019-2020,3,P/A/22,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
11/15/2019,2019-2020,3,P/A/22,CASH,ACCESSORY,1,474.58,974.58,CHARGER 
11/15/2019,2019-2020,3,P/A/34,DEBIT,ACCESSORY,1,5432.2,5932.2,COVER
11/15/2019,2019-2020,3,P/A/6,DEBIT,ACCESSORY,1,21525.42,22025.42,GALAXY WATCH
11/15/2019,2019-2020,3,P/T/S9,CASH,TABLET,1,33397.46,33897.46,PREMIUM MIDRANGE TAB
11/16/2019,2019-2020,3,P/A/22,CASH,ACCESSORY,1,432.2,932.2,CHARGER 
11/16/2019,2019-2020,3,P/M/A8,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
11/16/2019,2019-2020,3,,MOBILE PAYMENTS,ACCESSORY,1,1533.9,2033.9,WIRELESS EARPHONES
11/17/2019,2019-2020,3,P/A/2,CREDIT,ACCESSORY,1,23644.06,24144.06,GALAXY WATCH
11/17/2019,2019-2020,3,P/M/A45,DEBIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
11/17/2019,2019-2020,3,P/M/A76,MOBILE PAYMENTS,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
11/17/2019,2019-2020,3,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
11/18/2019,2019-2020,3,P/A/35,DEBIT,ACCESSORY,1,1864.4,2364.4,COVER
11/18/2019,2019-2020,3,P/M/A4,DEBIT,MOBILE,1,10213.4,10713.4,BUDGET PHONE
11/18/2019,2019-2020,3,P/M/A8,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
11/19/2019,2019-2020,3,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,432.2,932.2,CHARGER 
11/23/2019,2019-2020,3,P/A/30,DEBIT,ACCESSORY,1,1448.3,1948.3,COVER
11/23/2019,2019-2020,3,P/M/A45,DEBIT,MOBILE,1,58339.28,58839.28,FLAGSHIP PHONE
11/23/2019,2019-2020,3,P/M/A76,CREDIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
11/23/2019,2019-2020,3,P/M/A8,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
11/24/2019,2019-2020,3,P/A/47,CREDIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
11/24/2019,2019-2020,3,P/A/7,MOBILE PAYMENTS,ACCESSORY,1,1694.92,2194.92,GALAXY WATCH
11/24/2019,2019-2020,3,P/A/7,CREDIT,ACCESSORY,1,1694.92,2194.92,GALAXY WATCH
11/24/2019,2019-2020,3,P/M/A2,DEBIT,MOBILE,1,8874.1,9374.1,BUDGET PHONE
11/24/2019,2019-2020,3,P/M/A2,CASH,MOBILE,1,8427.68,8927.68,BUDGET PHONE
11/24/2019,2019-2020,3,P/M/A29,MOBILE PAYMENTS,MOBILE,1,571.42,1071.42,BUDGET PHONE
11/26/2019,2019-2020,3,P/M/A4,MOBILE PAYMENTS,MOBILE,1,10213.4,10713.4,BUDGET PHONE
11/26/2019,2019-2020,3,P/M/A76,DEBIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
11/26/2019,2019-2020,3,P/M/A76,CREDIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
11/27/2019,2019-2020,3,P/A/47,DEBIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
11/27/2019,2019-2020,3,P/M/A2,CREDIT,MOBILE,1,8427.68,8927.68,BUDGET PHONE
11/27/2019,2019-2020,3,P/M/A24,CREDIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
11/27/2019,2019-2020,3,P/M/A8,CASH,MOBILE,1,13784.82,14284.82,BUDGET PHONE
11/28/2019,2019-2020,3,P/A/37,CASH,ACCESSORY,1,1957.62,2457.62,COVER
11/28/2019,2019-2020,3,P/A/42,DEBIT,ACCESSORY,1,771.18,1271.18,WIRELESS EARPHONES
11/28/2019,2019-2020,3,P/M/A2,MOBILE PAYMENTS,MOBILE,1,8427.68,8927.68,BUDGET PHONE
11/28/2019,2019-2020,3,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
11/29/2019,2019-2020,3,P/M/A4,DEBIT,MOBILE,1,10213.4,10713.4,BUDGET PHONE
11/29/2019,2019-2020,3,P/M/A8,CREDIT,MOBILE,1,13776.78,14276.78,BUDGET PHONE
11/29/2019,2019-2020,3,P/M/A8,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
11/29/2019,2019-2020,3,P/M/A8,CREDIT,MOBILE,1,13784.82,14284.82,BUDGET PHONE
11/29/2019,2019-2020,3,P/M/A8,DEBIT,MOBILE,1,13784.82,14284.82,BUDGET PHONE
11/30/2019,2019-2020,3,P/A/50,CREDIT,ACCESSORY,1,2296.62,2796.62,WIRELESS HEADSET
11/30/2019,2019-2020,3,P/M/A4,MOBILE PAYMENTS,MOBILE,1,10213.4,10713.4,BUDGET PHONE
12/1/2019,2019-2020,3,P/A/21,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
12/1/2019,2019-2020,3,P/M/A24,DEBIT,MOBILE,1,928.58,1428.58,BUDGET PHONE
12/1/2019,2019-2020,3,P/M/A8,CREDIT,MOBILE,1,13784.82,14284.82,BUDGET PHONE
12/2/2019,2019-2020,3,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
10/2/2018,2018-2019,3,P/M/A20,CASH,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
12/3/2019,2019-2020,3,P/M/A29,DEBIT,MOBILE,1,482.14,982.14,BUDGET PHONE
12/3/2019,2019-2020,3,P/M/A8,DEBIT,MOBILE,1,12892.86,13392.86,BUDGET PHONE
12/4/2019,2019-2020,3,P/A/4,DEBIT,ACCESSORY,1,25762.72,26262.72,GALAXY WATCH
12/4/2019,2019-2020,3,P/A/47,DEBIT,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
10/5/2018,2018-2019,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
12/4/2019,2019-2020,3,P/M/A2,DEBIT,MOBILE,1,7973.22,8473.22,BUDGET PHONE
12/4/2019,2019-2020,3,P/M/A2,MOBILE PAYMENTS,MOBILE,1,7981.24,8481.24,BUDGET PHONE
12/5/2019,2019-2020,3,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
10/10/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/10/2018,2018-2019,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/12/2018,2018-2019,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
12/6/2019,2019-2020,3,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
10/12/2018,2018-2019,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/14/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
12/6/2019,2019-2020,3,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
10/15/2018,2018-2019,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
12/7/2019,2019-2020,3,P/M/A2,CREDIT,MOBILE,1,8427.68,8927.68,BUDGET PHONE
12/8/2019,2019-2020,3,P/A/35,CASH,ACCESSORY,1,2042.37,2542.37,COVER
